ID da Nota,Filial,Cidade,Tipo de Cliente,Gênero,Departamento,Preço Unitário,Quantidade,Imposto 5%,Total da Venda,Data,Hora,Forma de Pagamento,Custo das Mercadorias,Margem Bruta %,Lucro Bruto,Avaliação
816-57-2053,Alex,São Paulo,Cliente Ocasional,Masculino,Esportes e Viagens,60.87,2,6.087,127.827,2024-07-12 17:43:50.763826,12:37:00 PM,Carteira Digital,121.74,4.761904762,6.087,8.7
628-90-8624,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,82.58,10,41.29,867.09,2024-07-13 17:43:50.763826,2:41:00 PM,Dinheiro,825.8,4.761904762,41.29,5.0
856-66-2701,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,53.3,3,7.995,167.895,2024-07-14 17:43:50.763826,2:19:00 PM,Carteira Digital,159.9,4.761904762,7.995,7.5
308-39-1707,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios de Moda,12.09,1,0.6045,12.6945,2024-07-15 17:43:50.763826,6:19:00 PM,Cartão de Crédito,12.09,4.761904762,0.6045,8.2
149-61-1929,Alex,São Paulo,Cliente Ocasional,Masculino,Esportes e Viagens,64.19,10,32.095,673.995,2024-07-16 17:43:50.763826,2:08:00 PM,Cartão de Crédito,641.9,4.761904762,32.095,6.7
655-07-2265,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios Eletrônicos,78.31,3,11.7465,246.6765,2024-07-17 17:43:50.763826,4:38:00 PM,Carteira Digital,234.93,4.761904762,11.7465,5.4
589-02-8023,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,83.77,2,8.377,175.917,2024-07-18 17:43:50.763826,10:54:00 AM,Cartão de Crédito,167.54,4.761904762,8.377,7.0
420-04-7590,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,99.7,3,14.955,314.055,2024-07-19 17:43:50.763826,11:29:00 AM,Carteira Digital,299.1,4.761904762,14.955,4.7
182-88-2763,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Alimentos e Bebidas,79.91,3,11.9865,251.7165,2024-07-20 17:43:50.763826,7:28:00 PM,Cartão de Crédito,239.73,4.761904762,11.9865,5.0
188-55-0967,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,66.47,10,33.235,697.935,2024-07-21 17:43:50.763826,3:01:00 PM,Cartão de Crédito,664.7,4.761904762,33.235,5.0
610-46-4100,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,28.95,7,10.1325,212.7825,2024-07-22 17:43:50.763826,8:31:00 PM,Cartão de Crédito,202.65,4.761904762,10.1325,6.0
318-81-2368,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,46.2,1,2.31,48.51,2024-07-23 17:43:50.763826,12:16:00 PM,Dinheiro,46.2,4.761904762,2.31,6.3
364-33-8584,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,17.63,5,4.4075,92.5575,2024-07-24 17:43:50.763826,3:27:00 PM,Dinheiro,88.15,4.761904762,4.4075,8.5
665-63-9737,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios de Moda,52.42,3,7.863,165.123,2024-07-25 17:43:50.763826,5:36:00 PM,Carteira Digital,157.26,4.761904762,7.863,7.5
695-09-5146,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Alimentos e Bebidas,98.79,3,14.8185,311.1885,2024-07-26 17:43:50.763826,8:00:00 PM,Carteira Digital,296.37,4.761904762,14.8185,6.4
155-45-3814,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios Eletrônicos,88.55,8,35.42,743.82,2024-07-27 17:43:50.763826,3:29:00 PM,Carteira Digital,708.4,4.761904762,35.42,4.7
794-32-2436,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios Eletrônicos,55.67,2,5.567,116.907,2024-07-28 17:43:50.763826,3:08:00 PM,Carteira Digital,111.34,4.761904762,5.567,6.0
131-15-8856,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,72.52,8,29.008,609.168,2024-07-29 17:43:50.763826,7:26:00 PM,Cartão de Crédito,580.16,4.761904762,29.008,4.0
273-84-2164,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios Eletrônicos,12.05,5,3.0125,63.2625,2024-07-30 17:43:50.763826,3:53:00 PM,Carteira Digital,60.25,4.761904762,3.0125,5.5
706-36-6154,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,19.36,9,8.712,182.952,2024-07-31 17:43:50.763826,6:43:00 PM,Carteira Digital,174.24,4.761904762,8.712,8.7
778-89-7974,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,70.21,6,21.063,442.323,2024-08-01 17:43:50.763826,2:58:00 PM,Dinheiro,421.26,4.761904762,21.063,7.4
574-31-8277,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,33.63,1,1.6815,35.3115,2024-08-02 17:43:50.763826,7:55:00 PM,Dinheiro,33.63,4.761904762,1.6815,5.6
859-71-0933,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,15.49,2,1.549,32.529,2024-08-03 17:43:50.763826,3:10:00 PM,Dinheiro,30.98,4.761904762,1.549,6.3
740-11-5257,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios Eletrônicos,24.74,10,12.37,259.77,2024-08-04 17:43:50.763826,4:44:00 PM,Dinheiro,247.4,4.761904762,12.37,7.1
369-82-2676,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios Eletrônicos,75.66,5,18.915,397.215,2024-08-05 17:43:50.763826,6:22:00 PM,Carteira Digital,378.3,4.761904762,18.915,7.8
563-47-4072,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Saúde e Beleza,55.81,6,16.743,351.603,2024-08-06 17:43:50.763826,11:52:00 AM,Dinheiro,334.86,4.761904762,16.743,9.9
742-04-5161,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,72.78,10,36.39,764.19,2024-08-07 17:43:50.763826,5:24:00 PM,Dinheiro,727.8,4.761904762,36.39,7.3
149-15-7606,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Esportes e Viagens,37.32,9,16.794,352.674,2024-08-08 17:43:50.763826,3:31:00 PM,Carteira Digital,335.88,4.761904762,16.794,5.1
133-77-3154,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,60.18,4,12.036,252.756,2024-08-09 17:43:50.763826,6:04:00 PM,Cartão de Crédito,240.72,4.761904762,12.036,9.4
169-52-4504,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios Eletrônicos,15.69,3,2.3535,49.4235,2024-08-10 17:43:50.763826,2:13:00 PM,Cartão de Crédito,47.07,4.761904762,2.3535,5.8
250-81-7186,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,99.69,1,4.9845,104.6745,2024-08-11 17:43:50.763826,10:23:00 AM,Cartão de Crédito,99.69,4.761904762,4.9845,8.0
562-12-5430,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios de Moda,88.15,3,13.2225,277.6725,2024-08-12 17:43:50.763826,10:11:00 AM,Carteira Digital,264.45,4.761904762,13.2225,7.9
816-72-8853,Alex,São Paulo,Cliente Fiel,Feminino,Esportes e Viagens,27.93,5,6.9825,146.6325,2024-08-13 17:43:50.763826,3:48:00 PM,Dinheiro,139.65,4.761904762,6.9825,5.9
491-38-3499,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios de Moda,55.45,1,2.7725,58.2225,2024-08-14 17:43:50.763826,5:46:00 PM,Cartão de Crédito,55.45,4.761904762,2.7725,4.9
322-02-2271,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Esportes e Viagens,42.97,3,6.4455,135.3555,2024-08-15 17:43:50.763826,11:46:00 AM,Dinheiro,128.91,4.761904762,6.4455,9.3
842-29-4695,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Esportes e Viagens,17.14,7,5.999,125.979,2024-08-16 17:43:50.763826,12:07:00 PM,Cartão de Crédito,119.98,4.761904762,5.999,7.9
725-67-2480,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios de Moda,58.75,6,17.625,370.125,2024-08-17 17:43:50.763826,6:14:00 PM,Cartão de Crédito,352.5,4.761904762,17.625,5.9
641-51-2661,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,87.1,10,43.55,914.55,2024-08-18 17:43:50.763826,2:45:00 PM,Cartão de Crédito,871.0,4.761904762,43.55,9.9
714-02-3114,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Esportes e Viagens,98.8,2,9.88,207.48,2024-08-19 17:43:50.763826,11:39:00 AM,Dinheiro,197.6,4.761904762,9.88,7.7
518-17-2983,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios de Moda,48.63,4,9.726,204.246,2024-08-20 17:43:50.763826,3:44:00 PM,Carteira Digital,194.52,4.761904762,9.726,7.6
779-42-2410,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Alimentos e Bebidas,57.74,3,8.661,181.881,2024-08-21 17:43:50.763826,1:06:00 PM,Carteira Digital,173.22,4.761904762,8.661,7.7
190-14-3147,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Saúde e Beleza,17.97,4,3.594,75.474,2024-08-22 17:43:50.763826,8:43:00 PM,Carteira Digital,71.88,4.761904762,3.594,6.4
408-66-6712,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Saúde e Beleza,47.71,6,14.313,300.573,2024-08-23 17:43:50.763826,2:19:00 PM,Carteira Digital,286.26,4.761904762,14.313,4.4
679-22-6530,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Esportes e Viagens,40.62,2,4.062,85.302,2024-08-24 17:43:50.763826,10:01:00 AM,Cartão de Crédito,81.24,4.761904762,4.062,4.1
588-47-8641,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios de Moda,56.04,10,28.02,588.42,2024-08-25 17:43:50.763826,7:30:00 PM,Carteira Digital,560.4,4.761904762,28.02,4.4
642-61-4706,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Alimentos e Bebidas,93.4,2,9.34,196.14,2024-08-26 17:43:50.763826,4:34:00 PM,Dinheiro,186.8,4.761904762,9.34,5.5
576-31-4774,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Saúde e Beleza,73.41,3,11.0115,231.2415,2024-08-27 17:43:50.763826,1:10:00 PM,Carteira Digital,220.23,4.761904762,11.0115,4.0
556-41-6224,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,33.64,8,13.456,282.576,2024-08-28 17:43:50.763826,5:10:00 PM,Cartão de Crédito,269.12,4.761904762,13.456,9.3
811-03-8790,Alex,São Paulo,Cliente Ocasional,Feminino,Acessórios Eletrônicos,45.48,10,22.74,477.54,2024-08-29 17:43:50.763826,10:22:00 AM,Cartão de Crédito,454.8,4.761904762,22.74,4.8
242-11-3142,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,83.77,2,8.377,175.917,2024-08-30 17:43:50.763826,7:57:00 PM,Dinheiro,167.54,4.761904762,8.377,4.6
752-23-3760,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Esportes e Viagens,64.08,7,22.428,470.988,2024-08-31 17:43:50.763826,7:29:00 PM,Cartão de Crédito,448.56,4.761904762,22.428,7.3
274-05-5470,Alex,São Paulo,Cliente Fiel,Feminino,Alimentos e Bebidas,73.47,4,14.694,308.574,2024-09-01 17:43:50.763826,6:30:00 PM,Dinheiro,293.88,4.761904762,14.694,6.0
648-94-3045,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Saúde e Beleza,58.95,10,29.475,618.975,2024-09-02 17:43:50.763826,2:27:00 PM,Carteira Digital,589.5,4.761904762,29.475,8.1
130-67-4723,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,48.5,6,14.55,305.55,2024-09-03 17:43:50.763826,1:57:00 PM,Carteira Digital,291.0,4.761904762,14.55,9.4
528-87-5606,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios Eletrônicos,39.48,1,1.974,41.454,2024-09-04 17:43:50.763826,7:43:00 PM,Dinheiro,39.48,4.761904762,1.974,6.5
320-85-2052,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Esportes e Viagens,34.81,1,1.7405,36.5505,2024-09-05 17:43:50.763826,10:11:00 AM,Cartão de Crédito,34.81,4.761904762,1.7405,7.0
370-96-0655,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios de Moda,49.32,6,14.796,310.716,2024-09-06 17:43:50.763826,1:46:00 PM,Carteira Digital,295.92,4.761904762,14.796,7.1
105-10-6182,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios de Moda,21.48,2,2.148,45.108,2024-09-07 17:43:50.763826,12:22:00 PM,Carteira Digital,42.96,4.761904762,2.148,6.6
510-79-0415,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Esportes e Viagens,23.08,6,6.924,145.404,2024-09-08 17:43:50.763826,7:20:00 PM,Carteira Digital,138.48,4.761904762,6.924,4.9
241-96-5076,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Casa e Estilo de Vida,49.1,2,4.91,103.11,2024-09-09 17:43:50.763826,12:58:00 PM,Cartão de Crédito,98.2,4.761904762,4.91,6.4
767-97-4650,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Esportes e Viagens,64.83,2,6.483,136.143,2024-09-10 17:43:50.763826,11:59:00 AM,Cartão de Crédito,129.66,4.761904762,6.483,8.0
648-83-1321,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,63.56,10,31.78,667.38,2024-09-11 17:43:50.763826,5:59:00 PM,Dinheiro,635.6,4.761904762,31.78,4.3
173-57-2300,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Esportes e Viagens,72.88,2,7.288,153.048,2024-09-12 17:43:50.763826,12:51:00 PM,Dinheiro,145.76,4.761904762,7.288,6.1
305-03-2383,Alex,São Paulo,Cliente Ocasional,Feminino,Alimentos e Bebidas,67.1,3,10.065,211.365,2024-09-13 17:43:50.763826,10:36:00 AM,Dinheiro,201.3,4.761904762,10.065,7.5
394-55-6384,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,70.19,9,31.5855,663.2955,2024-09-14 17:43:50.763826,1:38:00 PM,Dinheiro,631.71,4.761904762,31.5855,6.7
266-20-6657,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Alimentos e Bebidas,55.04,7,19.264,404.544,2024-09-15 17:43:50.763826,7:39:00 PM,Carteira Digital,385.28,4.761904762,19.264,5.2
689-05-1884,Alex,São Paulo,Cliente Fiel,Masculino,Saúde e Beleza,48.63,10,24.315,510.615,2024-09-16 17:43:50.763826,12:44:00 PM,Dinheiro,486.3,4.761904762,24.315,8.8
196-01-2849,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Acessórios de Moda,73.38,7,25.683,539.343,2024-09-17 17:43:50.763826,1:56:00 PM,Dinheiro,513.66,4.761904762,25.683,9.5
372-62-5264,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Alimentos e Bebidas,52.6,9,23.67,497.07,2024-09-18 17:43:50.763826,2:42:00 PM,Dinheiro,473.4,4.761904762,23.67,7.6
800-09-8606,Alex,São Paulo,Cliente Fiel,Feminino,Casa e Estilo de Vida,87.37,5,21.8425,458.6925,2024-09-19 17:43:50.763826,7:45:00 PM,Dinheiro,436.85,4.761904762,21.8425,6.6
182-52-7000,Alex,São Paulo,Cliente Fiel,Feminino,Esportes e Viagens,27.04,4,5.408,113.568,2024-09-20 17:43:50.763826,8:26:00 PM,Carteira Digital,108.16,4.761904762,5.408,6.9
826-58-8051,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,62.19,4,12.438,261.198,2024-09-21 17:43:50.763826,7:46:00 PM,Carteira Digital,248.76,4.761904762,12.438,4.3
868-06-0466,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios Eletrônicos,69.58,9,31.311,657.531,2024-09-22 17:43:50.763826,7:38:00 PM,Cartão de Crédito,626.22,4.761904762,31.311,7.8
751-41-9720,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Casa e Estilo de Vida,97.5,10,48.75,1023.75,2024-09-23 17:43:50.763826,4:18:00 PM,Carteira Digital,975.0,4.761904762,48.75,8.0
626-43-7888,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios de Moda,60.41,8,24.164,507.444,2024-09-24 17:43:50.763826,12:23:00 PM,Carteira Digital,483.28,4.761904762,24.164,9.6
176-64-7711,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Alimentos e Bebidas,32.32,3,4.848,101.808,2024-09-25 17:43:50.763826,7:11:00 PM,Cartão de Crédito,96.96,4.761904762,4.848,4.3
191-29-0321,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios de Moda,19.77,10,9.885,207.585,2024-09-26 17:43:50.763826,6:57:00 PM,Cartão de Crédito,197.7,4.761904762,9.885,5.0
729-06-2010,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Saúde e Beleza,80.47,9,36.2115,760.4415,2024-09-27 17:43:50.763826,11:18:00 AM,Dinheiro,724.23,4.761904762,36.2115,9.2
640-48-5028,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Casa e Estilo de Vida,88.39,9,39.7755,835.2855,2024-09-28 17:43:50.763826,12:40:00 PM,Dinheiro,795.51,4.761904762,39.7755,6.3
186-79-9562,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Saúde e Beleza,71.77,7,25.1195,527.5095,2024-09-29 17:43:50.763826,2:06:00 PM,Dinheiro,502.39,4.761904762,25.1195,8.9
834-45-5519,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios Eletrônicos,43.0,4,8.6,180.6,2024-09-30 17:43:50.763826,8:48:00 PM,Carteira Digital,172.0,4.761904762,8.6,7.6
162-65-8559,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Alimentos e Bebidas,68.98,1,3.449,72.429,2024-10-01 17:43:50.763826,8:13:00 PM,Dinheiro,68.98,4.761904762,3.449,4.8
760-27-5490,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios de Moda,15.62,8,6.248,131.208,2024-10-02 17:43:50.763826,8:37:00 PM,Carteira Digital,124.96,4.761904762,6.248,9.1
445-30-9252,Alex,São Paulo,Cliente Ocasional,Masculino,Esportes e Viagens,25.7,3,3.855,80.955,2024-10-03 17:43:50.763826,5:59:00 PM,Carteira Digital,77.1,4.761904762,3.855,6.1
786-94-2700,Alex,São Paulo,Cliente Fiel,Masculino,Alimentos e Bebidas,80.62,6,24.186,507.906,2024-10-04 17:43:50.763826,8:18:00 PM,Dinheiro,483.72,4.761904762,24.186,9.1
728-88-7867,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,75.53,4,15.106,317.226,2024-10-05 17:43:50.763826,3:52:00 PM,Carteira Digital,302.12,4.761904762,15.106,8.3
183-21-3799,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Acessórios Eletrônicos,77.63,9,34.9335,733.6035,2024-10-06 17:43:50.763826,3:14:00 PM,Carteira Digital,698.67,4.761904762,34.9335,7.2
268-20-3585,Giza,Rio de Janeiro,Cliente Ocasional,Feminino,Saúde e Beleza,13.85,9,6.2325,130.8825,2024-10-07 17:43:50.763826,12:50:00 PM,Carteira Digital,124.65,4.761904762,6.2325,6.0
735-32-9839,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Acessórios de Moda,98.7,8,39.48,829.08,2024-10-08 17:43:50.763826,10:36:00 AM,Carteira Digital,789.6,4.761904762,39.48,8.5
258-92-7466,Alex,São Paulo,Cliente Ocasional,Feminino,Saúde e Beleza,35.68,5,8.92,187.32,2024-10-09 17:43:50.763826,6:33:00 PM,Cartão de Crédito,178.4,4.761904762,8.92,6.6
857-16-3520,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios de Moda,71.46,7,25.011,525.231,2024-10-10 17:43:50.763826,4:06:00 PM,Carteira Digital,500.22,4.761904762,25.011,4.5
482-17-1179,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios Eletrônicos,11.94,3,1.791,37.611,2024-10-11 17:43:50.763826,12:47:00 PM,Cartão de Crédito,35.82,4.761904762,1.791,8.1
788-21-5741,Alex,São Paulo,Cliente Ocasional,Masculino,Acessórios de Moda,45.38,3,6.807,142.947,2024-10-12 17:43:50.763826,1:34:00 PM,Cartão de Crédito,136.14,4.761904762,6.807,7.2
821-14-9046,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Acessórios de Moda,17.48,6,5.244,110.124,2024-10-13 17:43:50.763826,3:04:00 PM,Cartão de Crédito,104.88,4.761904762,5.244,6.1
418-05-0656,Cairo,Belo Horizonte,Cliente Ocasional,Feminino,Acessórios de Moda,25.56,7,8.946,187.866,2024-10-14 17:43:50.763826,8:42:00 PM,Dinheiro,178.92,4.761904762,8.946,7.1
678-79-0726,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,90.63,9,40.7835,856.4535,2024-10-15 17:43:50.763826,3:28:00 PM,Dinheiro,815.67,4.761904762,40.7835,5.1
776-68-1096,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Casa e Estilo de Vida,44.12,3,6.618,138.978,2024-10-16 17:43:50.763826,1:45:00 PM,Cartão de Crédito,132.36,4.761904762,6.618,7.9
592-46-1692,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,36.77,7,12.8695,270.2595,2024-10-17 17:43:50.763826,8:10:00 PM,Dinheiro,257.39,4.761904762,12.8695,7.4
434-35-9162,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Alimentos e Bebidas,23.34,4,4.668,98.028,2024-10-18 17:43:50.763826,6:53:00 PM,Carteira Digital,93.36,4.761904762,4.668,7.4
149-14-0304,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Saúde e Beleza,28.5,8,11.4,239.4,2024-10-19 17:43:50.763826,2:24:00 PM,Dinheiro,228.0,4.761904762,11.4,6.6
442-44-6497,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Casa e Estilo de Vida,55.57,3,8.3355,175.0455,2024-10-20 17:43:50.763826,11:42:00 AM,Cartão de Crédito,166.71,4.761904762,8.3355,5.9
174-64-0215,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Esportes e Viagens,69.74,10,34.87,732.27,2024-10-21 17:43:50.763826,5:49:00 PM,Cartão de Crédito,697.4,4.761904762,34.87,8.9
210-74-9613,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios de Moda,97.26,4,19.452,408.492,2024-10-22 17:43:50.763826,3:33:00 PM,Carteira Digital,389.04,4.761904762,19.452,6.8
299-29-0180,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Casa e Estilo de Vida,52.18,7,18.263,383.523,2024-10-23 17:43:50.763826,10:54:00 AM,Dinheiro,365.26,4.761904762,18.263,9.3
247-11-2470,Alex,São Paulo,Cliente Fiel,Feminino,Acessórios de Moda,22.32,4,4.464,93.744,2024-10-24 17:43:50.763826,4:23:00 PM,Cartão de Crédito,89.28,4.761904762,4.464,4.4
635-28-5728,Alex,São Paulo,Cliente Ocasional,Masculino,Saúde e Beleza,56.0,3,8.4,176.4,2024-10-25 17:43:50.763826,7:33:00 PM,Carteira Digital,168.0,4.761904762,8.4,4.8
756-49-0168,Alex,São Paulo,Cliente Fiel,Masculino,Acessórios de Moda,19.7,1,0.985,20.685,2024-10-26 17:43:50.763826,11:39:00 AM,Carteira Digital,19.7,4.761904762,0.985,9.5
438-23-1242,Cairo,Belo Horizonte,Cliente Ocasional,Masculino,Acessórios Eletrônicos,75.88,7,26.558,557.718,2024-10-27 17:43:50.763826,10:38:00 AM,Carteira Digital,531.16,4.761904762,26.558,8.9
238-45-6950,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Alimentos e Bebidas,53.72,1,2.686,56.406,2024-10-28 17:43:50.763826,8:03:00 PM,Carteira Digital,53.72,4.761904762,2.686,6.4
607-65-2441,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Saúde e Beleza,81.95,10,40.975,860.475,2024-10-29 17:43:50.763826,12:39:00 PM,Cartão de Crédito,819.5,4.761904762,40.975,6.0
386-27-7606,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,81.2,7,28.42,596.82,2024-10-30 17:43:50.763826,3:59:00 PM,Cartão de Crédito,568.4,4.761904762,28.42,8.1
137-63-5492,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Acessórios Eletrônicos,58.76,10,29.38,616.98,2024-10-31 17:43:50.763826,2:26:00 PM,Carteira Digital,587.6,4.761904762,29.38,9.0
197-77-7132,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios Eletrônicos,91.56,8,36.624,769.104,2024-11-01 17:43:50.763826,6:22:00 PM,Carteira Digital,732.48,4.761904762,36.624,6.0
805-86-0265,Alex,São Paulo,Cliente Ocasional,Masculino,Casa e Estilo de Vida,93.96,9,42.282,887.922,2024-11-02 17:43:50.763826,11:32:00 AM,Dinheiro,845.64,4.761904762,42.282,9.8
733-29-1227,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Casa e Estilo de Vida,55.61,7,19.4635,408.7335,2024-11-03 17:43:50.763826,12:41:00 PM,Dinheiro,389.27,4.761904762,19.4635,8.5
451-73-2711,Giza,Rio de Janeiro,Cliente Ocasional,Masculino,Alimentos e Bebidas,84.83,1,4.2415,89.0715,2024-11-04 17:43:50.763826,3:20:00 PM,Carteira Digital,84.83,4.761904762,4.2415,8.8
373-14-0504,Alex,São Paulo,Cliente Fiel,Feminino,Esportes e Viagens,71.63,2,7.163,150.423,2024-11-05 17:43:50.763826,2:33:00 PM,Carteira Digital,143.26,4.761904762,7.163,8.8
546-80-2899,Alex,São Paulo,Cliente Fiel,Masculino,Casa e Estilo de Vida,37.69,2,3.769,79.149,2024-11-06 17:43:50.763826,3:29:00 PM,Carteira Digital,75.38,4.761904762,3.769,9.5
345-68-9016,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Esportes e Viagens,31.67,8,12.668,266.028,2024-11-07 17:43:50.763826,4:19:00 PM,Cartão de Crédito,253.36,4.761904762,12.668,5.6
390-17-5806,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Alimentos e Bebidas,38.42,1,1.921,40.341,2024-11-08 17:43:50.763826,4:33:00 PM,Dinheiro,38.42,4.761904762,1.921,8.6
457-13-1708,Cairo,Belo Horizonte,Cliente Fiel,Masculino,Acessórios de Moda,65.23,10,32.615,684.915,2024-11-09 17:43:50.763826,7:07:00 PM,Cartão de Crédito,652.3,4.761904762,32.615,5.2
664-14-2882,Giza,Rio de Janeiro,Cliente Fiel,Feminino,Casa e Estilo de Vida,10.53,5,2.6325,55.2825,2024-11-10 17:43:50.763826,2:43:00 PM,Cartão de Crédito,52.65,4.761904762,2.6325,5.8
487-79-6868,Cairo,Belo Horizonte,Cliente Fiel,Feminino,Casa e Estilo de Vida,12.29,9,5.5305,116.1405,2024-11-11 17:43:50.763826,7:28:00 PM,Cartão de Crédito,110.61,4.761904762,5.5305,8.0
314-23-4520,Giza,Rio de Janeiro,Cliente Fiel,Masculino,Saúde e Beleza,81.23,7,28.4305,597.0405,2024-11-12 17:43:50.763826,8:44:00 PM,Dinheiro,568.61,4.761904762,28.4305,9.0
